date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:45:13	16070/16070	---M--	200	added ('OK')	image/webp	etag:%226006968b-3ec6%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-4.03.01-PM-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-4.03.01-PM-1366x0-c-default.webp	(from https://www.purecinema.tv/dignity/)
17:45:14	18958/18958	---M--	200	added ('OK')	image/webp	etag:%226006968b-4a0e%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-4.02.33-PM-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-4.02.33-PM-1366x0-c-default.webp	(from https://www.purecinema.tv/dignity/)
17:45:16	95142/95142	---M--	200	added ('OK')	image/webp	etag:%226006968c-173a6%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-4.01.32-PM-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-4.01.32-PM-1366x0-c-default.webp	(from https://www.purecinema.tv/dignity/)
17:45:16	28568/28568	---M--	200	added ('OK')	image/webp	etag:%226006968d-6f98%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-4.01.13-PM-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-4.01.13-PM-1366x0-c-default.webp	(from https://www.purecinema.tv/dignity/)
17:45:17	90762/90762	---M--	200	added ('OK')	image/webp	etag:%22600696a4-1628a%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Fire-Roasted-Shrimp-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Fire-Roasted-Shrimp-1920x0-c-default.webp	(from https://www.purecinema.tv/dignity/)
17:45:20	609124/609124	---M--	200	added ('OK')	image/jpeg	etag:%2260068b77-94b64%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Fire-Roasted-Shrimp.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Fire-Roasted-Shrimp.jpg	(from https://www.purecinema.tv/fire-roasted-shrimp/)
17:45:21	242504/242504	---M--	200	added ('OK')	image/webp	etag:%22600696a4-3b348%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Trusted-By-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Trusted-By-1920x0-c-default.webp	(from https://www.purecinema.tv/fire-roasted-shrimp/)
17:45:22	74838/74838	---M--	200	added ('OK')	image/webp	etag:%22600696a6-12456%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Your-Voice-is-a-Force-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Your-Voice-is-a-Force-1920x0-c-default.webp	(from https://www.purecinema.tv/dj-series/)
17:45:24	97762/97762	---M--	200	added ('OK')	image/webp	etag:%22600696a5-17de2%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Raised-in-the-Waves-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Raised-in-the-Waves-1920x0-c-default.webp	(from https://www.purecinema.tv/your-voice-is-a-force/)
17:45:24	1009417/1009417	---M--	200	added ('OK')	image/jpeg	etag:%2260068e5d-f6709%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Trusted-By.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Trusted-By.jpg	(from https://www.purecinema.tv/dj-series/)
17:45:25	715472/715472	---M--	200	added ('OK')	image/jpeg	etag:%2260068e67-aead0%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Your-Voice-is-a-Force.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Your-Voice-is-a-Force.jpg	(from https://www.purecinema.tv/your-voice-is-a-force/)
17:45:26	144672/144672	---M--	200	added ('OK')	image/webp	etag:%22600696a7-23520%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Brisket-Done-Righteous-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Brisket-Done-Righteous-1920x0-c-default.webp	(from https://www.purecinema.tv/raised-in-the-waves/)
17:45:27	621578/621578	---M--	200	added ('OK')	image/jpeg	etag:%2260068c56-97c0a%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Raised-in-the-Waves.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Raised-in-the-Waves.jpg	(from https://www.purecinema.tv/raised-in-the-waves/)
17:45:27	69294/69294	---M--	200	added ('OK')	image/webp	etag:%22600696a7-10eae%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Guide-to-the-Good-Stuff-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Guide-to-the-Good-Stuff-1920x0-c-default.webp	(from https://www.purecinema.tv/briket-done-righteous/)
17:45:29	757724/757724	---M--	200	added ('OK')	image/jpeg	etag:%2260068afc-b8fdc%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Brisket-Done-Righteous.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Brisket-Done-Righteous.jpg	(from https://www.purecinema.tv/briket-done-righteous/)
17:45:29	479968/479968	---M--	200	added ('OK')	image/jpeg	etag:%2260068b98-752e0%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Guide-to-the-Good-Stuff.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Guide-to-the-Good-Stuff.jpg	(from https://www.purecinema.tv/guides-to-the-good-stuff/)
17:45:29	86294/86294	---M--	200	added ('OK')	image/webp	etag:%22600696a5-15116%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Committed-to-Fitness-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Committed-to-Fitness-1920x0-c-default.webp	(from https://www.purecinema.tv/guides-to-the-good-stuff/)
17:45:32	136214/136214	---M--	200	added ('OK')	image/webp	etag:%22600696a7-21416%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Curio-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Curio-1920x0-c-default.webp	(from https://www.purecinema.tv/committed-to-fitness/)
17:45:33	754179/754179	---M--	200	added ('OK')	image/jpeg	etag:%2260068b2b-b8203%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Committed-to-Fitness.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Committed-to-Fitness.jpg	(from https://www.purecinema.tv/committed-to-fitness/)
17:45:37	783003/783003	---M--	200	added ('OK')	image/jpeg	etag:%2260068b36-bf29b%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Curio.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Curio.jpg	(from https://www.purecinema.tv/be-curious/)
17:46:05	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2008%20Dec%202022%2020:45:01%20GMT	https://www.purecinema.tv/wp-content/themes/pure-cinema/favicon/browserconfig.xml	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/themes/pure-cinema/favicon/browserconfig.xml	(from https://www.purecinema.tv/)
17:46:16	341239/341239	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2021/01/PureCinema-Share.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/01/PureCinema-Share.jpg	(from https://www.purecinema.tv/)
17:46:17	25564/25564	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/A21-Featured-Image-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/A21-Featured-Image-1366x0-c-default.webp	(from https://www.purecinema.tv/)
17:46:18	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:45:47%20GMT	https://fonts.gstatic.com/robots.txt		(from https://www.purecinema.tv/)
17:46:21	76672/76672	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Cutwater-2-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Cutwater-2-1366x0-c-default.webp	(from https://www.purecinema.tv/)
17:46:22	266005/266005	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22618d5187-40f15%22	https://www.purecinema.tv/wp-content/themes/pure-cinema/build/main.js?ver=30d6d04e84b2fa0d1c61a0559861eb23	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/themes/pure-cinema/build/maina12d.js	(from https://www.purecinema.tv/)
17:46:22	127186/127186	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2022/07/UCSD-Cover-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/07/UCSD-Cover-1366x0-c-default.webp	(from https://www.purecinema.tv/)
17:46:22	89311/89311	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/homepage-footer-scaled.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/homepage-footer-scaled.jpg	(from https://www.purecinema.tv/)
17:46:22	61236/61236	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/A4385B88-B6A1-4F17-8AB8-FD686CC2810B-B4C092D9-8271-4130-BA76-D0AF5B3B76FE-scaled-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/A4385B88-B6A1-4F17-8AB8-FD686CC2810B-B4C092D9-8271-4130-BA76-D0AF5B3B76FE-scaled-1366x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:46:24	736/736	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226088704c-2e0%22	https://www.purecinema.tv/wp-content/themes/pure-cinema/build/e99e8bf7bccc5193dbc4c4ec2092a977.svg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/themes/pure-cinema/build/e99e8bf7bccc5193dbc4c4ec2092a977.svg	(from https://www.purecinema.tv/wp-content/themes/pure-cinema/build/main.css?ver=318492ff618c9632f24bb85ec28537c1)
17:47:08	61494/61494	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2022/01/DSCF7289-600x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/01/DSCF7289-600x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:47:08	47458/47458	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2022/11/Cutwater-Web-Preview-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/11/Cutwater-Web-Preview-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:47:08	134514/134514	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/01/39W5995_downrez-scaled-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/01/39W5995_downrez-scaled-1920x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:47:09	28298/28298	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2022/09/J-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/09/J-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:47:10	26775/-1	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:46:38%20GMT	https://www.purecinema.tv/jonny/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/jonny/index.html	(from https://www.purecinema.tv/)
17:47:13	26995/-1	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:46:40%20GMT	https://www.purecinema.tv/like-non-other/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/like-non-other/index.html	(from https://www.purecinema.tv/)
17:47:15	33338/-1	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:46:42%20GMT	https://www.purecinema.tv/privacy-policy/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/privacy-policy/index.html	(from https://www.purecinema.tv/)
17:47:53	76448/76448	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2022/07/UCSD-Cover-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/07/UCSD-Cover-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:47:53	14348/14348	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/A21-Featured-Image-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/A21-Featured-Image-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:47:54	18580/18580	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Its-Quiet-Out-Here-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Its-Quiet-Out-Here-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:48:00	97148/97148	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2022/05/8153455D-FBA1-4924-B4D7-6BCDEDF2C561-074E6FAA-00AC-440D-A209-F75E05BBEBAC-scaled-1024x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/05/8153455D-FBA1-4924-B4D7-6BCDEDF2C561-074E6FAA-00AC-440D-A209-F75E05BBEBAC-scaled-1024x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:48:38	57142/57142	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Made-to-Keep-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Made-to-Keep-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:48:38	59998/59998	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/05/CE-Miramar-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/05/CE-Miramar-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:48:38	31612/31612	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2022/01/I1gXt3dQ-600x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/01/I1gXt3dQ-600x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:48:38	68752/68752	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/Balboa-Park-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/Balboa-Park-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:48:39	117170/117170	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/JFS-Still-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/JFS-Still-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:48:40	27474/-1	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:48:08%20GMT	https://www.purecinema.tv/backyard-bbq/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/backyard-bbq/index.html	(from https://www.purecinema.tv/work/)
17:48:42	27759/-1	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:48:10%20GMT	https://www.purecinema.tv/real-hasta-la-muerte/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/real-hasta-la-muerte/index.html	(from https://www.purecinema.tv/work/)
17:48:45	33750/-1	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:48:12%20GMT	https://www.purecinema.tv/its-quiet-out-here/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/its-quiet-out-here/index.html	(from https://www.purecinema.tv/work/)
17:48:47	34157/-1	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:48:14%20GMT	https://www.purecinema.tv/evolution-of-the-dj/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/evolution-of-the-dj/index.html	(from https://www.purecinema.tv/work/)
17:48:49	26489/-1	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:48:16%20GMT	https://www.purecinema.tv/workforit/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/workforit/index.html	(from https://www.purecinema.tv/work/)
17:48:51	26519/-1	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:48:18%20GMT	https://www.purecinema.tv/the-ballerina/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/the-ballerina/index.html	(from https://www.purecinema.tv/work/)
17:48:53	26649/-1	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:48:20%20GMT	https://www.purecinema.tv/your-story-is-our-story/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/your-story-is-our-story/index.html	(from https://www.purecinema.tv/work/)
17:48:55	37331/-1	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:48:22%20GMT	https://www.purecinema.tv/dignity/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/dignity/index.html	(from https://www.purecinema.tv/work/)
17:48:57	29850/-1	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:48:25%20GMT	https://www.purecinema.tv/your-voice-is-a-force/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/your-voice-is-a-force/index.html	(from https://www.purecinema.tv/work/)
17:48:59	26907/-1	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:48:27%20GMT	https://www.purecinema.tv/briket-done-righteous/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/briket-done-righteous/index.html	(from https://www.purecinema.tv/work/)
17:49:24	95292/95292	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Trusted-By-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Trusted-By-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:49:24	42228/42228	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Raised-in-the-Waves-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Raised-in-the-Waves-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:49:27	104436/104436	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/office-20_downres-scaled-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/office-20_downres-scaled-1366x0-c-default.webp	(from https://www.purecinema.tv/contact/)
17:49:44	58734/58734	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/office0_downres-scaled-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/office0_downres-scaled-1366x0-c-default.webp	(from https://www.purecinema.tv/contact/)
17:50:09	114348/114348	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/office-10-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/office-10-1366x0-c-default.webp	(from https://www.purecinema.tv/contact/)
17:50:09	121072/121072	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/01/footer-20_downres-copy-scaled-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/01/footer-20_downres-copy-scaled-1920x0-c-default.webp	(from https://www.purecinema.tv/contact/)
17:50:11	678679/678679	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2021/03/A21-Featured-Image.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/A21-Featured-Image.jpg	(from https://www.purecinema.tv/until-all-are-free/)
17:50:29	51972/51972	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/A21-Featured-Image-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/A21-Featured-Image-1920x0-c-default.webp	(from https://www.purecinema.tv/until-all-are-free/)
17:50:54	78388/78388	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Its-Quiet-Out-Here-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Its-Quiet-Out-Here-1920x0-c-default.webp	(from https://www.purecinema.tv/until-all-are-free/)
17:50:54	534923/534923	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2022/09/J-1024x426.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/09/J-1024x426.png	(from https://www.purecinema.tv/jonny/)
17:50:56	195476/195476	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2022/07/UCSD-Cover-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/07/UCSD-Cover-1920x0-c-default.webp	(from https://www.purecinema.tv/jonny/)
17:51:13	61914/61914	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2022/09/J-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/09/J-1920x0-c-default.webp	(from https://www.purecinema.tv/jonny/)
17:51:39	79792/79792	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/LeadershIP-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/LeadershIP-1920x0-c-default.webp	(from https://www.purecinema.tv/leadership/)
17:51:39	611228/611228	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/LeadershIP.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/LeadershIP.jpg	(from https://www.purecinema.tv/leadership/)
17:51:42	1975598/1975598	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2021/11/lululemon-x-Francis-Donald.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/11/lululemon-x-Francis-Donald.png	(from https://www.purecinema.tv/lululemon-x-francis-donald/)
17:51:58	57358/57358	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/07/Ace-Web-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/07/Ace-Web-1920x0-c-default.webp	(from https://www.purecinema.tv/leadership/)
17:52:24	27892/27892	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/11/lululemon-x-Francis-Donald-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/11/lululemon-x-Francis-Donald-1920x0-c-default.webp	(from https://www.purecinema.tv/lululemon-x-francis-donald/)
17:52:24	34840/34840	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2022/05/SKLZ-Cover-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/05/SKLZ-Cover-1920x0-c-default.webp	(from https://www.purecinema.tv/lululemon-x-francis-donald/)
17:52:27	288278/288278	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/Cutwater-2.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Cutwater-2.jpg	(from https://www.purecinema.tv/real-people-real-spirits/)
17:52:43	92252/92252	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-11.56.37-AM-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-11.56.37-AM-1366x0-c-default.webp	(from https://www.purecinema.tv/real-people-real-spirits/)
17:53:09	159072/159072	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-11.56.56-AM-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-11.56.56-AM-1366x0-c-default.webp	(from https://www.purecinema.tv/real-people-real-spirits/)
17:53:09	105756/105756	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Indistructable-Woman-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Indistructable-Woman-1920x0-c-default.webp	(from https://www.purecinema.tv/real-people-real-spirits/)
17:53:12	1076728/1076728	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2022/07/UCSD-Cover-1024x575.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/07/UCSD-Cover-1024x575.png	(from https://www.purecinema.tv/like-non-other/)
